score_OVERALL UNIVERSITY RATING,score_Job Prospects,score_Course and Lecturers,score_Uni Facilities,score_Student Support,score_Do you think your time at university this year has been value for money?,score_Students' Union,score_Accommodation,score_Local life,score_Societies and Sports,name,date,degree,reviews
rat2,rat4,rat2,rat4,rat5,,rat3,rat5,rat1,rat2,Student Reviewer,03 Jan 18,English Literature BA (Hons)," Not fully interested in the course. Would have preferred a more active degree. Lots of emails from careers dept. lots of careers events. Careers and course depts are generally good. Feedback generally constructive. Don't use SU facilities much. Very socials, great value for money, great location, nice bedrooms and kitchen. Located on outskirts of Coventry.
- not good at all
- really boring. Alright but focus too much on drinking socials."
rat4,rat4,rat4,rat4,rat5,,rat4,,rat3,rat3,Student Reviewer,03 Jan 18,Philosophy with Psychology BA (Hons), Careers fairs/interview 12
rat4,rat5,rat4,rat4,rat4,,rat4,rat3,rat2,rat5,Student Reviewer,03 Jan 18,Mathematics BSc (Hons)," Much maths, very tap. Good! the course is very flexible and I am not bored. 25 Department building is modern, gym is good, more tap studios needed. Well being service are so friendly, approachable and so helpful. Yeah it is cool. Curiosity is life Whitefield- Old and small but perfectly liveable an affordable. Don't come for a cit, come for the trees. #warwicktap
The biggest range of societies, there is something for everything."
rat4,rat5,rat5,rat5,rat4,,rat4,rat4,rat3,rat4,Student Reviewer,03 Jan 18,Classical Civilisation BA (Hons)," Good. Mildly stressful, but not too much and made some great friends! Lots of careers talks Very nice. We have a cinema. At least 2 meeting with tutor ever term and more if I need. Good. Good for the price I paid Bit far from campus, but nice once there. Great, very friendly people."
rat4,non_app,rat4,rat3,rat4,,rat3,rat5,rat4,rat5,Student Reviewer,03 Jan 18,International Management (including year abroad) BSc (Hons)," Good atmosphere, nice places to work Bus is quite expensive and busy Great, supportive Bluebell, perfect Leamington lovely Whole range of choices"
rat4,rat4,rat5,rat5,rat5,,rat3,rat3,rat4,rat5,Student Reviewer,03 Jan 18,Accounting and Finance BSc (Hons), Food..... They are very helpful OK. Not really great there. Facilities are not that good. After all. Still not a very big city. Rich and meaningful
rat4,rat4,rat3,rat4,rat5,,non_app,,rat5,rat5,Student Reviewer,03 Jan 18,Advanced Mechanical Engineering (MSc)," easy to come into as a PG student, but lacks somewhat in online content. Haven't been here long but already had a lot of careers skills seminars Slightly outdated in areas but haven't felt hindered by this. No experience to date. No experience to date. I live in Leamington any way so I think it's good. Easy and cheap to join as many as you like."
rat4,rat2,rat5,rat4,rat4,,rat3,,non_app,rat3,Student Reviewer,03 Jan 18,English Literature BA (Hons)," Good friends, enjoy the course"
rat4,rat4,rat3,rat4,rat3,,rat2,rat5,rat3,rat4,Student Reviewer,03 Jan 18,History BA (Hons)," In general, life is good, people are nice and I'm enjoying Warwick. Receive lots of emails with opportunity, Good facilities, and constant construction of new building. More parking needed. Haven't come into contact, haven't needed a Personal tutor. Made a complete mess of the sport kit and tbh doesn't really do much. Rootes (New) was good. Exactly what I needed. Leam is perfectly sufficient, albeit a long commute with stagecoach who are rubbish. Sport is good, although Warwick sport are more interested in participation then quality."
rat4,rat4,rat3,rat4,rat3,,rat3,,rat3,rat3,Student Reviewer,03 Jan 18,Chemistry with Medicinal Chemistry BSc (Hons)," Careers drop in, talks, department, careers officer/fairs"
rat4,rat5,rat2,rat4,rat3,,rat4,rat4,rat3,rat4,Student Reviewer,03 Jan 18,History BA (Hons)," On the whole is relativity good here. They try quite hard tbf Good quality on the whole. apart from the arts centre, . Humanities and Library very ugly. Personal tutors are a waste of time. Good food/ drinks offering.
Free education campaign is nonsense and a waste of £ Very well maintained, although rather quiet. It's not too bad, but it's no Guildford. Good fun with good people."
rat5,rat5,rat3,rat4,rat3,,rat2,,rat3,rat4,Student Reviewer,03 Jan 18,Management BSc (Hons)," Good friends, good campus Careers fairs, socities 10"
rat3,rat4,rat4,rat4,rat3,,rat2,rat3,rat2,rat4,Student Reviewer,03 Jan 18,," 8 24/7 library is good Lots of services but no info on how to access them. I know what SU does and why Old 
But good value for money"
rat4,rat4,rat3,rat3,rat4,,rat3,,rat1,rat3,Student Reviewer,03 Jan 18,," Good and Hard (this year) WBS- Very Good
Warwick- Okay Okay Good Okay Not a city Pretty Good"
rat4,rat4,rat4,rat4,rat4,,rat4,,rat3,non_app,Student Reviewer,03 Jan 18,, Emails about employment every week A bit dull
rat3,rat4,rat3,rat4,rat4,,rat4,rat5,rat5,rat4,Student Reviewer,03 Jan 18,, Bluebell
rat3,rat3,rat4,rat3,rat4,,non_app,rat3,non_app,non_app,Student Reviewer,03 Jan 18,," Still a lot more I have to experience as I live of campus but the uni environment has been calm so far. Loads of career events and open days, really helpful. They are event and readily available."
rat5,rat5,rat4,rat4,rat3,,rat5,rat4,rat5,rat5,Student Reviewer,03 Jan 18,Automotive Engineering BEng (Hons)," Loved every minute. Careers fair are good. Uni facilities are outstanding Not used Amazing They were decent, but expensive for what they were Leamington Spa is perfect Ladies hockey is superb, and I am now on the exec."
rat5,rat5,rat4,rat3,rat4,,rat3,rat5,rat2,rat5,Student Reviewer,03 Jan 18,Accounting and Finance BSc (Hons), Jack Martin
rat5,rat5,rat4,rat4,rat3,,rat5,rat4,rat4,rat4,Student Reviewer,03 Jan 18,Automotive Engineering MEng (Hons), Loved in so far They put on careers fair etc. Very good grounds Tutors should be more open. Great facilities Accommodation was nice but repairs took too long. Leamington is really nice Lots of diversity in things you can do.
rat4,non_app,rat5,rat5,rat4,,rat5,rat3,rat5,non_app,Student Reviewer,03 Jan 18,, Great!
rat4,rat5,rat3,rat4,rat3,,rat4,rat3,rat1,rat4,Student Reviewer,03 Jan 18,," Campus uni, unless you get buses"
rat4,rat4,rat3,rat4,rat4,,rat1,,rat4,rat5,Student Reviewer,03 Jan 18,Engineering BEng (Hons), Good
rat4,rat3,rat4,rat4,rat3,,rat5,rat4,rat4,rat4,Student Reviewer,03 Jan 18,English Literature and Creative Writing BA (Hons)," Brilliant, but such low contact hours for £9000.00 a year.
(110 hours a year- £81.82 per hour) [Work placements] Want to find out more.
[Career Development] Thursday is good. 5.5 Study space always hard to find More feedback please. Nice Spacious I like Leamington, but no a city. Loads"
rat2,rat4,rat2,rat4,rat1,,rat1,,non_app,rat5,Student Reviewer,03 Jan 18,Law LLB (Hons), Never hear or see them
rat3,rat5,rat3,rat3,rat1,,rat5,,rat1,rat3,Student Reviewer,03 Jan 18,Hispanic Studies and French BA (Hons)," Typically enjoyable, but poor standard of teaching in places and poorly structured/provisioned resources. Multiple events and good provision however I would say that it's very heavily business centred. 12 They're passable. Could do with more study space and outlets. In my experience, awful. Practically absent PT and long waiting list on counselling. Fantastic - very supportive, great provision. I work as part of it myself and it's been a pleasure. It's a bubble, Coventry may as well not be there. Again, passable. They're varied but the wide emphasis on heavy drinking isn't brilliant."
rat4,rat3,rat3,rat4,rat4,,rat3,rat3,rat3,rat3,Student Reviewer,03 Jan 18,Politics BA (Hons), Good place to study but tuition fees are too much. My department concerns a lot about students employability. Very good. Academic supports are not particularly good. Don't know what they do. Claycroft and Sherbourne - both are good but too expensive. Normal. They are great.
rat4,rat4,rat4,rat5,rat4,,rat2,,rat5,rat5,Student Reviewer,03 Jan 18,Theatre and Performance Studies BA (Hons), good - societies are great - nice campus. they send emails and career fairs university house offers a lot of support my tutor is also good. The SU is difficult for drama societies. trying to get permission for advertising on the website. I love living in heamington spa - lots to do. Best part of Warwick
rat5,rat4,rat5,rat5,rat4,,rat4,rat5,rat2,rat4,Student Reviewer,03 Jan 18,," Bluebell I'm from London, nothing compares"
rat4,rat5,rat3,rat4,rat3,,non_app,rat4,rat4,rat4,Student Reviewer,03 Jan 18,Mathematics BSc (Hons)," Uni is hard. Amazing careers department. Help is available if you look for it, good resources. You have to really seek it out. Roctes - value for money Everything I personally need, not too big, could have better clubs. Good! Nice variety."
rat4,rat3,rat3,rat4,rat4,,rat3,rat4,rat2,non_app,Student Reviewer,03 Jan 18,Behavioural and Economic Science (MSc)," Overall, pretty good Great career and skills dept. Super helpful. Pretty good I am always guided toward someone who can help me Haven't experienced much of it, but the restaurants/pubs are nice to have around Claycroft - better than I expected it to be. Laundry facilities could be made more user friendly. Need responses to complaints. Non-existent :P Not part of any - don't really have"
rat4,rat5,rat2,rat3,rat2,,rat2,,rat2,rat3,Student Reviewer,03 Jan 18,," Don't like uni, but like social side"
rat5,rat3,rat5,rat3,rat4,,rat1,,rat4,rat5,Student Reviewer,03 Jan 18,Theatre and Performance Studies BA (Hons)," Get involved with as many societies are possible, please also try something new Better for other degrees SU are awful Good, but SU are really bad Leam is great. Warwick is cute Rowing and all theatre"
rat4,rat5,rat4,rat4,rat4,,rat4,rat1,rat2,rat4,Student Reviewer,03 Jan 18,Mechanical Engineering BEng (Hons)," Good experience, really grown as a person and gained skills. Provides lots of opportunity to network and they really promote internships. Definitely there. Whitefields - terrible, really bad Really good, lots of options the only problem is not enough time or money to get involved."
rat4,rat3,rat2,rat3,rat2,,rat3,,rat5,rat5,Student Reviewer,03 Jan 18,History BA (Hons)," Really good, love the sports and social life. not really, it up to the student. sports centre is not good, some are okay. Don't really know. its fine, not exceptional. Awesome, everything you need is right there. football has been the highlight of my experience."
rat5,rat5,rat4,rat5,rat4,,rat3,rat4,rat2,rat4,Student Reviewer,03 Jan 18,Engineering BEng (Hons)," Emails with opportunities Academic good, personal talk Rootes, sociable. Everything shared. Love it Not a city"
rat4,rat4,rat4,rat4,rat3,,rat4,rat3,rat4,rat4,Student Reviewer,03 Jan 18,," Good but stressful. Help with internships. too few study spaces. If you ask for it, it's good, but not otherwise. The town is nice."
rat4,rat5,rat3,rat4,rat4,,rat1,rat4,rat3,rat2,Student Reviewer,03 Jan 18,Behavioural and Economic Science (MSc), I like it. Skills/careers help They are good I don't know about counselling but tutors are good I don't feel like they represent us Claycroft Slow In their own business (you don't know they exist if you didn't go to the society fair)
rat4,rat4,rat4,rat5,rat4,,rat3,rat5,rat3,rat4,Student Reviewer,03 Jan 18,"Mathematics, Operational Research, Statistics, Economics (MORSE) BSc (Hons)", Good campus uni Good facilities Ensuite hub Far awar from city centre
rat4,rat4,rat3,rat4,rat5,,rat3,,rat5,rat4,Student Reviewer,03 Jan 18,," Challenging but surrounded by great thinkers, has been interesting. Reputation of degree does most of that for me, rather than uni itself Decent but needs a better gym and swimming pool Haven't requested it yet so don't really know. Don't use it a lot Had good nights in Leam. Love living in Leam They are decent. Mainly involved in non-sport related societies."
rat4,rat3,rat2,rat3,rat2,,rat4,rat4,rat3,rat5,Student Reviewer,03 Jan 18,Engineering Business Management BEng (Hons)," good people, good atmosphere. Sometimes not related to real company life. country side campus. Not great at all. Very new for the most part not modern but very good. many different clubs for you to join."
