score_OVERALL UNIVERSITY RATING,score_Job Prospects,score_Course and Lecturers,score_Uni Facilities,score_Student Support,score_Do you think your time at university this year has been value for money?,score_Students' Union,score_Accommodation,score_Local life,score_Societies and Sports,name,date,degree,reviews
rat3,rat4,rat4,rat4,rat4,,rat4,rat4,rat5,rat3,Maggie,07 Dec 18,," Enjoying the course, halls and accommodation. Have found it more difficult than I expected to make friends They do give us career fair opportunities etc, but I haven't been focusing on it I esp like the library! PT is a really helpful resource, haven't used much else, but aware it is available Lovely spaces both for studying and socialising! Salisbury Court, very nice facilities and quiet. Not very sociable though. I love the city, it has everything I could ask for I'm only in two or three as I don't have much time,. but they're good"
rat4,rat5,rat4,rat4,rat2,,rat3,,rat5,rat4,Hannah,07 Dec 18,French and Politics MA (Hons)," Have made lots of friends, got to go abroad last year and have learnt a lot in subjects I'm interested in. There has been some stressful time though Careers consultants in my department offers weekly appointments, online hub with lots of info and fairs and talks in what we're interested in Lots of options of places to study with internet, plugs, etc. 
Often a bit overcrowded Needs to be more support for mental health from all staff Some positions are filled by same cliques, student council often some people need more outreach Lots to do and not too big or too small Plenty of choice and encouragement to try new things"
rat5,rat5,rat5,rat5,rat5,,rat5,rat5,rat5,rat5,Matthew,07 Dec 18,Mathematics BSc (Hons)," It's been very enjoyable and informative There has been lots of info about career fairs There are very good There is plenty pf support both academic and personal There is lots of student representation and facilities are great Haddington Place - nice, helpful people There's always something to do There are a lot of and the ones I have been to are great"
rat4,rat4,rat4,rat5,rat5,,rat5,,rat5,rat5,Emily,07 Dec 18,History and Politics MA (Hons), Wonderful city. Great academic tutors that work at UofE. Extensive resources. Gym is very varied Good reputation. Good careers services Great again. Lots of study spaces Huge focus on mental health support Great - Open and inclusive. Really active Edinburgh in a great city to live in Huge variety
rat5,rat4,rat5,rat5,rat5,,rat4,,rat5,rat5,M,07 Dec 18,," The university has supported me continually throughout my four years. There are also so many opportunities to email on courses adjacent to your degree programme. Great support and careers fair Amazing gym and study spaces and getting better Great mental health support and dyslexia Best city, LPV is amazing!! Good LPV opportunities for everyone! I have had the opportunity to get involved in so many things I never thought I would do!"
rat5,rat5,rat5,rat5,rat5,,rat5,rat5,rat5,rat5,Claire,07 Dec 18,, Has been amazing. I've definitely been challenged. But I love all the learning They provide all these things and more opportunities Super great and helpful I do not need much BUT everyone is here for you They do a lot of work for us to be happy and healthy Pollock Halls: Holland House Amazing and accessible to students Lots of opportunity
rat3,rat5,rat3,rat4,rat4,,rat2,,rat5,rat4,Emily,07 Dec 18,Biological Sciences (Immunology) BSc (Hons)," Not enough integration of pupils in years 1-3, difficult to settle in at first due to lack of community feel and too much anonymity Great careers service and Edinburgh perception is good Modern buildings and good biology labs. Not enough study spaces @ King's Buildings Good counselling service, feedback is average Bad reputation, difficult to deal with, not great union, very expensive shops No complaints about Edinburgh EUSA is had to deal with if you're on a committee, but being a mentor is fine"
rat3,rat1,rat3,rat3,rat3,,non_app,rat3,rat4,non_app,Annon,07 Dec 18,Painting BA (Hons)," I wish Edinburgh had more of a political consciousness. During the UCU strikes I was in a small minority of people not going to their lectures in support of the strikel. I study art tho. The careers department seems pretty good What does this question mean? The library is good? Personally, I receive adequate support via. disability services but I've heard the counselling is not great, services are stretched I have not engaged much with the SU so I don not have much opinion Uni halls were okay but in Edi accommodation is very expensive <400/month rent not including bills in the private rental market Nice variety of things to do. Small but fun gay scene. Not as left as I'd like it to be but there are still people to talk to Honestly, aside from pridesoc and small political society. I have avoided uni societies to avoid some issues."
rat5,rat4,rat5,rat5,rat3,,rat3,,rat5,rat5,Anon,07 Dec 18,Geography BSc (Hons)," Really great careers fair, especially a day dedicated to third-sector employment Counselling takes a very long time to get, but my personal tutor is a fantastic support I think it is expensive and service is always bad in bar etc Edinburgh is incredible, always something to do Female voice choir is an incredible society, supported well through EUSA."
rat4,rat5,rat4,rat4,rat3,,rat3,,rat5,rat4,Miriam,07 Dec 18,," Had a great time. Lots of interesting people here. Facilities - great. Don't feel particularly represented, as a medical student - but then we don't study on central campus Great city, so much going on. Good music scene."
rat3,rat3,rat3,rat4,rat3,,rat3,,rat4,rat4,Charlie S,07 Dec 18,"Government, Policy and Society MA (Hons)", Mixed. Quality of course is very dependent on quality of lecturers/ tutors which also vary massively in quality Lovely city
rat4,rat3,rat3,rat3,rat4,,rat4,rat4,rat4,rat4,Marlon,07 Dec 18,Biomedical Sciences BSc (Hons)," Friendly community - online resources very confusing to orientate! Degree will hopefully improve employability So far, mostly reading and lectures Good student support Fine? Fine, cheap and good location (Robertson's Close) Love this city Large variety of societies"
rat4,rat3,rat4,rat4,rat4,,rat4,rat4,rat5,rat3,Meg,06 Dec 18,History MA (Hons)," Really enjoyable for the most part, a little overwhelming in terms of the workload but nothing crazy No idea actually Pretty damn good, but the library could have more study spaces Haven't personally used it but its apparently good Really good facilities Brae House - really modern and spacious Really lively Lots to pick from, Jesus Christ"
rat4,rat4,rat4,rat5,rat4,,rat5,rat5,rat5,rat5,Rhiannon,06 Dec 18,English Literature and History MA (Hons)," The experience is great and I feel like I'm thriving here, but not enough is said ambitious all the time, so definitely felt some pressure to be constantly enjoying myself at first Lots of opportunities for exploring potentials careers, even tutorial societies Extensive facilities Everything so far has been pretty good r.e. support Lots of well being actively done as far as I can tell? Helmits Croft There's always something to do and its very accessible There are lots of different clubs offering a range of opportunities"
rat5,rat5,rat5,rat5,rat4,,rat5,,rat5,rat5,Hannah,06 Dec 18,Social Policy with Quantitative Methods MA (Hons)," Lecturers on my course are amazing Careers service are super helpful, my course offers a paid internship World class Tutors are good, counselling short but helpful Fun club nights, chill place to study Super weird and wonderful, a great electric mix of people Over 200 to choose from, so many activities"
rat5,rat4,rat5,rat5,rat4,,rat4,rat4,rat5,rat5,Eiyi,06 Dec 18,Philosophy and Mathematics MA (Hons), Its been great!
rat3,rat3,rat5,rat5,rat3,,rat3,rat4,rat4,rat4,Lea,06 Dec 18,Psychology BSc (Hons), Not much contact yet Not much contact yet Not much contact yet. Enjoyed the welcome ball though The food leaves room for improvement. A shuttle service from Pollack would be helpful! Not seen much except for the campus but love the atmosphere of Edinburgh The offer is wide ranged but they are all connected to a price for joining while there is not enough time in my schedule to attend
rat5,rat4,rat3,rat4,rat3,,rat3,rat3,rat5,rat5,Abby,06 Dec 18,History MA (Hons), Robertsons Close
rat4,rat5,rat4,rat4,rat3,,rat4,,rat5,rat5,Rebecca,06 Dec 18,Primary Education with Gaelic (Fluent Speakers) MA (Hons), I have a career path by choosing education as a degree Counselling is good but not enough sessions Lots to do and see for everyone Absolutely love the Female Voice Choir
rat4,rat3,rat5,rat4,rat4,,rat2,rat3,rat4,rat3,Yasmin,06 Dec 18,Mathematics BSc (Hons), I'm only in first year I'm not a fan of potterow events Pollack Halls food is not very nutritious and I'm concerned about hygiene I don't have time to go because there's too much work to do
rat5,rat4,rat4,rat3,rat4,,rat4,rat3,rat5,rat4,sophie,06 Dec 18,Philosophy and Politics MA (Hons), spoud facility so far away!
rat4,rat4,rat4,rat4,rat5,,rat4,,rat5,rat3,Jon,06 Dec 18,Ancient History MA (Hons), Generally love the university it is just a postgraduate course is far too expensive Careers hub is better than my post universities They're great but not too expensive Readily available and helpful Generally good Citys great just expensive Not in any
rat3,rat3,rat2,rat5,rat2,,rat3,,rat5,rat4,Jennifer,06 Dec 18,Spanish and Portuguese MA (Hons), Limited rescources Good range of societies
rat4,rat4,rat4,rat4,rat3,,rat5,rat4,rat4,rat4,Jonathan,06 Dec 18,, Talks from employers are helpful 4 Good - in all areas The tutoring is not bad More than one to go to so its good Catered halls - food is bad Pretty good on the whole Pretty good - plenty of opportunities
rat4,rat4,rat3,rat4,rat4,,rat4,,rat5,non_app,Murray,06 Dec 18,History MA (Hons)," Overall it has been a mix of emotions as some weeks can be good and others cool, however for the most part good"
rat4,rat4,rat3,rat5,rat2,,rat1,rat3,rat5,rat5,jade,06 Dec 18,, brae house
rat4,rat3,rat3,rat4,rat4,,rat4,,rat5,non_app,Hope,06 Dec 18,Psychology BSc (Hons), Offers careers advice and research opportunities
rat4,rat4,rat4,rat4,rat4,,rat3,,rat4,rat4,Zoe,06 Dec 18,Law LLB (Hons)," I am enjoying the course and meeting new people but sometimes community is tiring and makes it harder to keep on top of work Not enough seating/ capacity in Student Union building Not enough seating, new toilets would be good too Modern Dane Society"
rat4,rat3,rat3,rat5,rat3,,rat4,rat4,rat5,rat5,H,06 Dec 18,English Literature and History MA (Hons)," Exciting and new but overwhelming Careers fairs, haven't seen much else Everything I need is in place Not sure where to go, websites confusing and lectures often busy Good rep of facilities Lovely staff, clean, friendly, comfy Edinburgh is beautiful Almost too many options"
rat4,rat4,rat3,rat4,rat4,,rat4,,rat5,rat5,Gabriella,06 Dec 18,," It is wonderful, really worldly experience. Lots of independent learning which I think will stand us in good lead for the future"
rat4,non_app,rat3,rat5,rat3,,rat2,rat4,rat5,rat5,miram,06 Dec 18,Ancient History MA (Hons), south clerk street
rat5,rat4,rat3,rat5,rat3,,rat5,rat4,rat5,rat4,ben,06 Dec 18,Applied Mathematics BSc (Hons), good times
rat4,rat3,rat5,rat4,rat4,,rat4,rat4,rat4,rat3,Newus,06 Dec 18,," It has been great so far They host fairs and have multiple sites for jobs They are good It does a great job Its a shared kitchen and bathroom housing. Great people The city is amazing, the people are kind but it can be pricey They seem to be good. A bit overwhelming because there are so many"
rat2,rat5,rat4,rat4,rat3,,rat5,,rat5,rat5,Nina,06 Dec 18,Sociology and Psychology MA (Hons)," Poor organisation in admin of departments. Transition between 2nd and 3rd year difficult and not aided by staff Uni emails, fairs all the time Overall good however not enough space in the library Tutors are good and v useful however counselling services are awful SU club night is the best night of the week Amazing- Beautiful Wide rnage of options and always events on"
